"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"06/08/2024","AQS","211110067","1","0.047","ppm","44","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"06/09/2024","AQS","211110067","1","0.045","ppm","42","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"06/10/2024","AQS","211110067","1","0.032","ppm","30","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"06/11/2024","AQS","211110067","1","0.058","ppm","61","CANNONS LANE","15","88.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"06/12/2024","AQS","211110067","1","0.086","ppm","151","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"06/13/2024","AQS","211110067","1","0.066","ppm","87","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"06/14/2024","AQS","211110067","1","0.065","ppm","84","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"06/15/2024","AQS","211110067","1","0.061","ppm","71","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"06/16/2024","AQS","211110067","1","0.06","ppm","67","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"06/17/2024","AQS","211110067","1","0.047","ppm","44","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"06/18/2024","AQS","211110067","1","0.058","ppm","61","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"06/19/2024","AQS","211110067","1","0.056","ppm","54","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"06/20/2024","AQS","211110067","1","0.083","ppm","143","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"06/21/2024","AQS","211110067","1","0.067","ppm","90","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"06/22/2024","AQS","211110067","1","0.063","ppm","77","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"06/23/2024","AQS","211110067","1","0.049","ppm","45","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"06/24/2024","AQS","211110067","1","0.058","ppm","61","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"06/25/2024","AQS","211110067","1","0.063","ppm","77","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"06/26/2024","AQS","211110067","1","0.047","ppm","44","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"06/27/2024","AQS","211110067","1","0.062","ppm","74","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"06/28/2024","AQS","211110067","1","0.055","ppm","51","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"06/29/2024","AQS","211110067","1","0.05","ppm","46","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"06/30/2024","AQS","211110067","1","0.046","ppm","43","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/01/2024","AQS","211110067","1","0.045","ppm","42","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/02/2024","AQS","211110067","1","0.063","ppm","77","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/03/2024","AQS","211110067","1","0.042","ppm","39","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/04/2024","AQS","211110067","1","0.037","ppm","34","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/05/2024","AQS","211110067","1","0.053","ppm","49","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/06/2024","AQS","211110067","1","0.052","ppm","48","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/07/2024","AQS","211110067","1","0.062","ppm","74","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/08/2024","AQS","211110067","1","0.072","ppm","105","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/09/2024","AQS","211110067","1","0.046","ppm","43","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/10/2024","AQS","211110067","1","0.053","ppm","49","CANNONS LANE","15","88.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/11/2024","AQS","211110067","1","0.057","ppm","58","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/12/2024","AQS","211110067","1","0.056","ppm","54","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/13/2024","AQS","211110067","1","0.061","ppm","71","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/14/2024","AQS","211110067","1","0.055","ppm","51","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/15/2024","AQS","211110067","1","0.05","ppm","46","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/16/2024","AQS","211110067","1","0.054","ppm","50","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/17/2024","AQS","211110067","1","0.05","ppm","46","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/18/2024","AQS","211110067","1","0.038","ppm","35","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/19/2024","AQS","211110067","1","0.053","ppm","49","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/20/2024","AQS","211110067","1","0.058","ppm","61","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/21/2024","AQS","211110067","1","0.053","ppm","49","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/22/2024","AQS","211110067","1","0.059","ppm","64","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/23/2024","AQS","211110067","1","0.058","ppm","61","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/24/2024","AQS","211110067","1","0.06","ppm","67","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/25/2024","AQS","211110067","1","0.055","ppm","51","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/26/2024","AQS","211110067","1","0.064","ppm","80","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/27/2024","AQS","211110067","1","0.057","ppm","58","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/28/2024","AQS","211110067","1","0.022","ppm","20","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/29/2024","AQS","211110067","1","0.036","ppm","33","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/30/2024","AQS","211110067","1","0.05","ppm","46","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"07/31/2024","AQS","211110067","1","0.045","ppm","42","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"08/01/2024","AQS","211110067","1","0.043","ppm","40","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"08/02/2024","AQS","211110067","1","0.047","ppm","44","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"08/03/2024","AQS","211110067","1","0.047","ppm","44","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"08/04/2024","AQS","211110067","1","0.068","ppm","93","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"08/05/2024","AQS","211110067","1","0.08","ppm","133","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"08/06/2024","AQS","211110067","1","0.066","ppm","87","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"08/07/2024","AQS","211110067","1","0.049","ppm","45","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"08/08/2024","AQS","211110067","1","0.048","ppm","44","CANNONS LANE","15","88.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"08/09/2024","AQS","211110067","1","0.055","ppm","51","CANNONS LANE","16","94.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"08/10/2024","AQS","211110067","1","0.034","ppm","31","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"08/11/2024","AQS","211110067","1","0.036","ppm","33","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"08/12/2024","AQS","211110067","1","0.044","ppm","41","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"08/13/2024","AQS","211110067","1","0.058","ppm","61","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"08/14/2024","AQS","211110067","1","0.058","ppm","61","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"08/15/2024","AQS","211110067","1","0.052","ppm","48","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"08/16/2024","AQS","211110067","1","0.048","ppm","44","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"08/17/2024","AQS","211110067","1","0.054","ppm","50","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"08/18/2024","AQS","211110067","1","0.037","ppm","34","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"08/19/2024","AQS","211110067","1","0.046","ppm","43","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"08/20/2024","AQS","211110067","1","0.039","ppm","36","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"08/21/2024","AQS","211110067","1","0.051","ppm","47","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"08/22/2024","AQS","211110067","1","0.049","ppm","45","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"08/23/2024","AQS","211110067","1","0.065","ppm","84","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
"08/24/2024","AQS","211110067","1","0.065","ppm","84","CANNONS LANE","17","100.0000","44201","Ozone","087","31140","Louisville/Jefferson County, KY-IN","21","Kentucky","111","Jefferson","38.2287600009174","-85.65452"
